 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12
1,2m0753.0001_out.fits,1,0,59265.587108,2459265.587108,2459265.586993,2459265.582095,2459265.582832,-1,-88.66533,NaN,20,0,0,4.624551,16,36,56,0.214982,0.231495,0.175399,0.386459,0.028301,0.019468,0.023468,0.046902,0.082411,0.060586,0.095772,0.051576,0.000462,0.000554,0.000473,0.000798,0.000319,0.000291,0.0003,0.000336,0.000369,0.000343,0.000372,0.000329,465.728007,417.773079,370.756585,484.220224,88.714437,66.971463,78.243202,139.453959,223.588893,176.524893,257.530958,156.951595,3063976.941715,3383.678273,729.832588,356.272019,730.332588,792.227981,658700.909671,804.247719,1212.938954,543.061881,19971.298828,819.027389,865.9913,4963,4.869838,8.499114,8.463414,8.534814,59.740691,0.999709,649.884636,1093.419472,650.384636,55.080528,575963.358762,1166.187719,493.885632,18225.753906,716.151684,837.379753,4.626243,8.459201,8.4604,8.458003,316.65497,0.999976,1127.910237,868.088837,1128.410237,280.411163,457222.213559,1098.031964,416.401552,15909.174805,568.509183,802.517544,4.570746,8.323547,8.278408,8.368687,51.928775,0.997949,245.365397,466.796093,245.865397,681.703907,854046.719062,1283.293018,665.511857,28535.873047,1061.919976,848.281808,4.54589,8.242028,8.151628,8.332429,282.425771,0.999416,789.58348,442.768077,790.08348,705.731923,84326.94735,946.086659,89.132371,3521.366211,104.851957,869.939963,4.63192,8.611479,8.436958,8.786,62.879143,0.995193,1306.32005,331.67804,1306.82005,816.82196,58509.187356,871.321793,67.149918,2587.387695,72.750206,751.752063,4.507336,8.677315,8.382083,8.972546,60.312157,0.982198,1202.614083,318.580123,1203.114083,829.919877,70256.327282,894.650734,78.529335,3018.308105,87.356576,778.414916,4.712897,7.474956,7.104507,7.845404,62.391645,0.96996,409.900424,309.545208,410.400424,838.954792,137267.814904,972.516077,141.147091,5365.177734,170.678526,864.180671,4.325523,8.213339,8.109544,8.317134,294.536993,0.998512,302.782135,235.363137,303.282135,913.136863,233279.595544,1008.818917,231.240306,7980.82373,290.059381,838.817401,4.625137,8.453565,8.175972,8.731158,70.109042,0.992712,920.400925,216.397477,920.900925,932.102523,175030.934045,971.897913,180.091892,6888.314941,217.633112,824.17157,4.486244,8.122468,8.070719,8.174218,51.734982,0.997008,92.20667,144.958345,92.70667,1003.541655,267796.743487,992.640315,269.782256,8975.875,332.977933,767.426411,4.750155,8.348015,7.993989,8.702042,282.170344,0.991365,875.196453,51.435614,875.696453,1097.064386,150277.100364,942.690114,159.413044,5181.989258,186.854245,789.994893,4.842681,8.34355,8.005841,8.68126,82.223889,0.992962
2,2m0753.0002_out.fits,2,0,59265.587443,2459265.587443,2459265.587328,2459265.58243,2459265.583167,-1,-88.544804,NaN,20,0,0,4.966171,16,36,56,0.215153,0.232132,0.17508,0.386394,0.027824,0.019214,0.023627,0.047048,0.08276,0.06099,0.095836,0.051075,0.000451,0.000543,0.000462,0.00078,0.000309,0.000281,0.00029,0.000326,0.000358,0.000333,0.000362,0.000319,476.605554,427.802932,379.354521,495.338403,90.159912,68.411212,81.424208,144.415459,231.037033,182.980254,265.085353,160.18143,3068784.491744,3298.838255,729.805008,356.230436,730.305008,792.269564,660258.70969,804.247719,1189.706788,554.975996,20071.570312,820.964354,806.663165,4809,4.804358,8.630888,8.351637,8.910139,278.327623,0.995447,649.804554,1093.378793,650.304554,55.121207,578153.857818,1144.833428,505.011335,17610.119141,718.875346,779.803288,4.64242,8.699822,8.435896,8.963749,283.963489,0.995293,1127.835412,868.021046,1128.335412,280.478954,457229.920995,1074.487876,425.53288,15549.545898,568.518766,747.638271,4.68981,8.466502,8.179361,8.753643,79.435655,0.994724,245.329875,466.783554,245.829875,681.716446,855284.280449,1262.827045,677.27745,28817.302734,1063.458758,789.87226,4.415155,8.388277,8.093531,8.683022,285.519153,0.993289,789.521776,442.677697,790.021776,705.822303,83073.080268,917.169149,90.575528,3535.714355,103.292901,810.22033,4.644355,8.372774,8.071476,8.674071,86.354594,0.994749,1306.213901,331.684364,1306.713901,816.815636,57852.657579,843.437408,68.591524,2610.660156,71.933878,700.789765,4.478966,8.660988,8.392851,8.929124,59.797337,0.984311,1202.55582,318.508546,1203.05582,829.991454,70832.278335,866.659977,81.730183,3079.583008,88.072713,724.785313,4.742487,8.082023,7.300598,8.863448,82.65531,0.960774,409.849024,309.48189,410.349024,839.01811,137893.154943,943.182656,146.199842,5468.577148,171.456072,804.035959,4.276927,8.413503,8.10367,8.723335,282.835393,0.99334,302.751591,235.280306,303.251591,913.219694,234559.225012,981.214683,239.049852,8021.177734,291.65047,780.268625,4.4968,8.727037,8.310611,9.143464,87.807935,0.99088,920.404776,216.331665,920.904776,932.168335,176405.129569,944.597151,186.751706,7034.54541,219.341784,766.913402,4.258357,8.126808,7.808364,8.445251,87.349382,0.993824,92.196799,144.948271,92.696799,1003.551729,268380.190114,966.249739,277.754476,8816.169922,333.70339,714.346478,4.683695,8.622162,8.089051,9.155273,286.98097,0.97794,875.174663,51.387311,875.674663,1097.112689,149120.716661,916.771714,162.658505,5030.46582,185.4164,736.375326,4.83617,8.386748,7.85415,8.919346,85.441335,0.983586
3,2m0753.0003_out.fits,3,0,59265.587779,2459265.587779,2459265.587663,2459265.582765,2459265.583502,-1,-88.424175,NaN,20,0,0,4.95466,16,36,56,0.215709,0.232303,0.175163,0.386063,0.028199,0.01911,0.02378,0.046928,0.082663,0.060772,0.095355,0.051499,0.000444,0.000532,0.000452,0.000765,0.0003,0.000273,0.000282,0.000317,0.00035,0.000325,0.000353,0.000311,486.077299,436.967152,387.49217,504.861678,94.137453,69.983457,84.434493,148.062097,236.254201,187.153057,270.253573,165.812923,3065732.414772,3219.429588,729.101319,357.593686,729.601319,790.906314,661305.074089,804.247719,1169.901621,565.265542,21015.199219,822.265402,753.367961,4844,4.750961,8.278967,8.252237,8.305697,292.671548,0.999916,649.154498,1094.669365,649.654498,53.830635,577924.435953,1121.502394,515.312708,18870.466797,718.590084,727.678254,4.6552,8.330337,8.30013,8.360544,284.783286,0.99993,1127.137022,869.353591,1127.637022,279.146409,456960.427415,1051.967479,434.386458,15811.828125,568.183678,697.518058,4.502788,8.148,8.089785,8.206216,54.258982,0.997976,244.642031,468.108291,245.142031,680.391709,853904.054314,1243.536508,686.673892,29702.640625,1061.742587,737.578346,4.490251,8.005941,7.908542,8.10334,292.244695,0.998837,788.843218,444.086272,789.343218,704.413728,84080.507478,888.895009,94.58992,3605.204834,104.545534,756.782818,4.461522,8.344282,8.194694,8.49387,59.363903,0.994439,1305.527516,333.01701,1306.027516,815.48299,57486.489375,819.272155,70.167757,2623.362305,71.478586,653.641916,4.369613,7.845653,7.376963,8.314343,67.76188,0.972162,1201.86783,319.936958,1202.36783,828.563042,71211.118344,840.144459,84.760564,3045.37207,88.543762,677.250734,4.601318,7.788549,7.739974,7.837123,50.35666,0.995498,409.17268,310.824398,409.67268,837.675602,137421.166128,916.76269,149.898297,5461.133789,170.869202,750.969721,4.426202,8.011089,8.18922,7.832957,358.939188,0.998022,302.074596,236.678592,302.574596,911.821408,234074.137943,957.638788,244.428422,8247.876953,291.047313,728.275424,4.493925,8.331266,8.162083,8.500449,84.018509,0.998278,919.700107,217.701597,920.200107,930.798403,175636.223497,919.541509,191.004127,7165.150879,218.385728,717.216044,4.369039,7.81011,7.759396,7.860825,54.017357,0.998241,91.472771,146.294704,91.972771,1002.205296,266884.977601,942.903759,283.04583,9600.733398,331.844245,666.784047,4.76151,8.118355,7.863846,8.372864,280.962703,0.995441,874.455286,52.79124,874.955286,1095.70876,150148.876724,891.407175,168.440283,5250.949707,186.694812,687.135379,4.607424,8.170884,7.891716,8.450052,87.866384,0.995316
4,2m0753.0004_out.fits,4,0,59265.588114,2459265.588114,2459265.587998,2459265.5831,2459265.583837,-1,-88.303539,NaN,20,0,0,5.918304,16,36,56,0.214916,0.231275,0.174744,0.385925,0.02816,0.019353,0.023732,0.047183,0.082559,0.060965,0.0956,0.051922,0.000434,0.00052,0.000442,0.000748,0.00029,0.000264,0.000273,0.000308,0.000341,0.000316,0.000345,0.000302,495.178894,445.026184,395.320834,515.701978,97.040948,73.283211,87.052398,152.978642,242.323828,192.827068,277.311614,172.11744,3069744.693967,3144.251723,728.551573,358.221625,729.051573,790.278375,659735.922458,804.247719,1148.231655,574.566917,15230.374023,820.314322,703.991349,5009,5.872522,9.203401,8.72465,9.682152,274.301643,0.988988,648.618478,1095.452044,649.118478,53.047956,576600.826876,1102.228885,523.122588,13988.618164,716.944311,679.85221,5.545194,9.237476,8.775125,9.699827,272.567255,0.989949,1126.662779,870.104363,1127.162779,278.395637,456627.563199,1031.912259,442.506191,11701.904297,567.769796,651.165157,5.695252,9.061632,8.606084,9.51718,79.403078,0.988429,244.116301,468.794272,244.616301,679.705728,854801.125036,1223.990547,698.372326,21259.953125,1062.858003,688.730007,5.492057,8.925427,8.426181,9.424673,277.734851,0.98661,788.373711,444.711209,788.873711,703.788791,84077.585131,862.219184,97.513007,2751.380371,104.541901,706.96313,5.42777,9.146275,8.675582,9.616969,84.676156,0.98909,1305.037318,333.685953,1305.537318,814.814047,58279.903318,793.086679,73.48491,2020.565552,72.465115,611.257011,5.504919,9.26128,8.442888,10.079673,80.301255,0.965434,1201.352393,320.516007,1201.852393,827.983993,71162.226835,814.280834,87.392732,2321.493652,88.48297,633.100337,5.537241,8.469169,7.540337,9.398001,79.570842,0.946205,408.615934,311.47224,409.115934,837.02776,138314.941012,892.885306,154.907848,4050.187988,171.98052,701.713916,5.432252,8.887081,8.5606,9.213563,285.855448,0.992561,301.514581,237.307139,302.014581,911.192861,234107.400005,933.752551,250.716745,6216.922852,291.088671,681.090593,5.259958,9.123983,8.52714,9.720826,83.866199,0.982227,919.162414,218.305938,919.662414,930.194062,176393.188684,896.131355,196.838541,5082.379883,219.326937,669.243878,5.170632,8.728199,8.197546,9.258851,89.23758,0.985313,90.921025,146.952765,91.421025,1001.547235,267859.718072,922.177617,290.464345,6709.92041,333.056236,623.529352,5.499912,9.095085,8.431896,9.758274,279.462667,0.976483,873.938102,53.446165,874.438102,1095.053835,151520.215799,866.228592,174.919435,4053.988037,188.399932,641.491118,5.627282,9.26184,8.701627,9.822053,85.015418,0.985023
5,2m0753.0005_out.fits,5,0,59265.588449,2459265.588449,2459265.588333,2459265.583435,2459265.584172,-1,-88.182885,NaN,20,0,0,5.843724,16,36,56,0.214752,0.2326,0.175311,0.385821,0.028454,0.018986,0.024104,0.046324,0.082314,0.060825,0.095492,0.051588,0.000427,0.000512,0.000435,0.000735,0.000282,0.000256,0.000266,0.000299,0.000333,0.000308,0.000337,0.000294,503.439378,454.380988,403.470291,524.996043,100.741212,74.077668,90.762373,154.975854,247.396494,197.382801,283.064568,175.287977,3067207.906738,3073.831395,728.247608,357.450595,728.747608,791.049405,658688.126479,804.247719,1129.647069,583.091962,15988.418945,819.011494,658.432795,4858,5.691896,9.02202,8.768732,9.275308,84.667312,0.996741,648.27574,1094.517323,648.77574,53.982677,578803.604019,1083.985291,533.95891,14584.495117,719.68324,636.144,5.329865,9.007239,8.761393,9.253084,84.731258,0.996922,1126.317367,869.174788,1126.817367,279.325212,457508.016363,1013.399768,451.458576,11791.05957,568.864549,609.798265,5.254146,8.84153,8.508741,9.174319,72.527729,0.99159,243.744318,468.001629,244.244318,680.498371,853928.775833,1206.603403,707.712885,22293.207031,1061.773326,644.899266,5.221508,8.721912,8.384512,9.059311,274.265691,0.993898,788.042433,443.949173,788.542433,704.550827,84858.560467,838.128479,101.247676,2742.566406,105.512964,661.140963,5.289589,9.414457,9.007774,9.821139,80.387185,0.991659,1304.735771,332.940161,1305.235771,815.559839,57149.479638,769.408668,74.277146,2056.55249,71.059548,572.11775,5.435645,8.363347,7.782642,8.944053,66.956157,0.960293,1201.042062,319.793277,1201.542062,828.706723,72192.985057,792.178289,91.132244,2443.387939,89.764613,591.996706,5.37549,8.768726,8.148687,9.388764,86.168342,0.97984,408.305309,310.699456,408.805309,837.800544,135793.914387,865.508353,156.894978,4235.313965,168.845881,657.112405,5.178337,8.527803,8.245391,8.810215,86.903612,0.995571,301.21231,236.513835,301.71231,911.986165,233273.603806,911.425146,255.943787,6289.791992,290.051931,637.389172,5.296179,8.858769,8.37193,9.345609,78.939764,0.986008,918.846008,217.564203,919.346008,930.935797,175865.451494,872.765366,201.503701,5380.329102,218.670749,626.853557,5.166792,8.537985,8.280108,8.795862,77.84684,0.995615,90.597605,146.138142,91.097605,1002.361858,267364.067742,901.888514,296.449133,7200.015625,332.439945,583.486224,5.326078,8.877866,8.393778,9.361955,273.701038,0.987978,873.600407,52.624687,874.100407,1095.875313,150469.447931,844.763993,178.120101,4132.186035,187.09341,600.686296,5.640856,8.860139,8.325072,9.395205,82.874986,0.984584
6,2m0753.0006_out.fits,6,0,59265.588783,2459265.588783,2459265.588668,2459265.58377,2459265.584507,-1,-88.062203,NaN,20,0,0,4.870876,16,36,56,0.214789,0.232412,0.175234,0.387214,0.02793,0.01924,0.023473,0.046585,0.082639,0.060552,0.095632,0.051499,0.00042,0.000503,0.000427,0.000725,0.000275,0.000249,0.000258,0.000292,0.000326,0.0003,0.00033,0.000287,511.856656,462.389476,410.778637,534.369427,101.708281,77.139702,91.014286,159.489991,253.648741,201.681823,289.606545,179.575716,3068038.388344,3010.558018,728.475518,358.090023,728.975518,790.409977,658981.891545,804.247719,1113.260841,591.938445,20999.677734,819.376761,617.800975,4928,4.562628,8.457396,8.257278,8.657515,81.728023,0.997566,648.510947,1095.313745,649.010947,53.186255,578579.705239,1066.578187,542.463471,19007.677734,719.404844,596.88558,4.382673,8.452995,8.294777,8.611213,89.222858,0.998599,1126.55553,869.969965,1127.05553,278.530035,457462.593011,996.178259,459.217604,15850.09668,568.80807,572.511919,4.312559,8.311789,8.07022,8.553358,70.899657,0.994538,244.025149,468.631311,244.525149,679.868689,856384.43514,1192.786163,717.969794,30176.097656,1064.826688,604.764295,4.336696,8.224153,8.011073,8.437232,276.158041,0.997191,788.249126,444.543336,788.749126,703.956664,83361.625599,815.608581,102.207882,3582.598633,103.651678,620.797248,4.254196,8.063317,7.93958,8.187054,64.110192,0.99754,1304.925765,333.525082,1305.425765,814.974918,57915.979073,748.694199,77.355987,2601.863281,72.012612,535.956753,4.249748,8.424544,8.223957,8.625131,56.858805,0.986,1201.286321,320.393902,1201.786321,828.106098,70363.687356,770.081733,91.371713,3064.823975,87.490068,556.113906,4.385976,7.54084,6.886666,8.195013,70.190352,0.950022,408.542492,311.336498,409.042492,837.163502,136563.353417,845.604528,161.497898,5587.463379,169.8026,616.474465,4.417235,8.062116,8.08087,8.043362,319.29447,0.99903,301.427065,237.151198,301.927065,911.348802,234185.669883,892.1677,262.490639,8554.237305,291.185992,598.473528,4.266732,8.461106,8.142016,8.780196,73.84948,0.99206,919.084938,218.17713,919.584938,930.32287,175168.140727,850.752121,205.897977,7309.784668,217.803715,588.186366,4.227551,7.946886,7.742543,8.15123,75.167455,0.996502,90.835414,146.77103,91.335414,1001.72897,267791.901852,882.757849,303.358279,9200.371094,332.971913,545.833127,4.420947,8.397529,8.039287,8.755772,278.997635,0.991981,873.86402,53.251969,874.36402,1095.248031,150261.297047,823.361127,182.497439,5497.507812,186.834595,563.959117,4.789847,8.43676,8.062116,8.811405,73.064265,0.988603
7,2m0753.0007_out.fits,7,0,59265.589119,2459265.589119,2459265.589003,2459265.584105,2459265.584842,-1,-87.941449,NaN,20,0,0,5.183214,16,36,56,0.215738,0.232556,0.175233,0.386357,0.027889,0.019162,0.023866,0.046784,0.082341,0.060495,0.095658,0.05171,0.000413,0.000494,0.000419,0.000711,0.000266,0.000242,0.000251,0.000284,0.000318,0.000293,0.000323,0.00028,521.949851,470.758611,418.289035,543.712224,104.657782,79.225243,95.097186,164.587828,259.01702,206.398423,295.785158,184.916662,3070343.14414,2947.814429,727.394061,357.801887,727.894061,790.698113,662390.785949,804.247719,1098.224599,603.146921,18307.570312,823.615374,580.744111,4955,4.979945,8.534872,8.367456,8.702289,80.927463,0.998297,647.404778,1094.878043,647.904778,53.621957,579305.474601,1050.75274,551.324258,16796.142578,720.307264,560.3113,4.783555,8.611825,8.445378,8.778271,84.852274,0.998458,1125.436927,869.536263,1125.936927,278.963737,457803.509192,980.062988,467.116415,13829.438477,569.231964,537.189912,4.854307,8.428922,8.200891,8.656954,66.873376,0.993886,242.911248,468.362161,243.411248,680.137839,855659.177305,1177.494317,726.677968,26288.798828,1063.924904,567.783359,4.690594,8.2755,8.059544,8.491456,276.362632,0.997141,787.203162,444.268932,787.703162,704.231068,83305.141182,792.02772,105.179578,3098.78125,103.581445,582.925334,4.67274,8.373588,8.092532,8.654645,84.880578,0.995357,1303.902005,333.233303,1304.402005,815.266697,57728.718,726.606363,79.449783,2302.713867,71.779772,504.192186,4.84749,8.014526,7.299143,8.729909,71.820345,0.951632,1200.217359,320.068206,1200.717359,828.431794,71568.845998,749.504319,95.488237,2704.487793,88.988559,522.041443,4.666146,7.957364,7.645719,8.26901,89.667164,0.993883,407.444409,311.060967,407.944409,837.439033,137224.359393,823.161565,166.704041,4847.253906,170.624493,578.873162,4.556676,8.290168,8.277797,8.302539,313.314321,0.997424,300.348985,236.911348,300.848985,911.588652,233582.810415,871.484332,268.028698,7347.166016,290.436398,561.367978,4.702846,8.426254,8.011893,8.840614,73.112876,0.986068,918.007969,217.909893,918.507969,930.590107,175143.663066,831.143776,210.726072,5998.455566,217.773279,552.302491,4.684435,8.120042,7.92234,8.317744,75.058299,0.99685,89.752909,146.554545,90.252909,1001.945455,268060.758165,865.250948,309.806951,7976.108398,333.306209,512.025273,4.848753,8.414155,8.057072,8.771239,280.480197,0.991768,872.811067,53.01743,873.311067,1095.48257,150960.686823,803.088869,187.97507,4873.37793,187.704215,528.370416,5.0402,8.445521,8.037102,8.853939,80.22993,0.989516
8,2m0753.0008_out.fits,8,0,59265.589454,2459265.589454,2459265.589338,2459265.58444,2459265.585177,-1,-87.820682,NaN,20,0,0,4.695681,16,36,56,0.216081,0.232559,0.17509,0.385471,0.028212,0.019078,0.023822,0.046949,0.082293,0.060899,0.095509,0.051749,0.000407,0.000486,0.000411,0.000698,0.000259,0.000235,0.000244,0.000277,0.000311,0.000287,0.000316,0.000273,530.699208,478.758282,425.610936,552.472525,108.739505,81.111178,97.608018,169.303325,264.671084,212.168319,301.998274,189.245806,3074903.904451,2892.398768,727.019878,356.803102,727.519878,791.696898,664427.83167,804.247719,1084.828692,612.472584,22138.90625,826.148232,546.454653,4854,4.48962,8.256149,8.227503,8.284795,294.544811,0.999888,647.079504,1094.0189,647.579504,54.4811,580171.542338,1036.414112,559.787382,20112.310547,721.384131,527.260315,4.347752,8.352663,8.298322,8.407003,272.395531,0.99983,1125.087831,868.647924,1125.587831,279.852076,458163.968408,964.825487,474.86719,18079.142578,569.680159,506.70289,4.345443,8.10238,7.973108,8.231652,59.984285,0.995921,242.564372,467.363846,243.064372,681.136154,855512.001433,1164.625457,734.581231,33968.191406,1063.741905,533.626112,4.231216,7.996984,7.905884,8.088083,287.321948,0.999233,786.796876,443.282487,787.296876,705.217513,84370.322993,771.898189,109.302398,3706.812256,104.90589,548.375879,4.27621,8.280081,7.977165,8.582996,70.506957,0.991163,1303.519289,332.272919,1304.019289,816.227081,57565.896392,707.69622,81.342665,2668.94873,71.57732,474.771212,4.114511,8.062702,7.78732,8.338084,60.970066,0.983366,1199.816753,319.119497,1200.316753,829.380503,71545.165304,729.94601,98.014325,3237.854736,88.959115,492.401836,4.383573,7.752605,7.438894,8.066315,73.158902,0.990572,407.10849,310.085066,407.60849,838.414934,137889.568146,803.938884,171.517476,5589.507812,171.451612,543.491652,4.120229,7.874073,7.903086,7.845059,339.295913,0.999903,300.018523,235.895,300.518523,912.605,233801.541596,853.589797,273.903861,8967.499023,290.708368,527.546833,4.08183,8.174002,7.986375,8.36163,68.517886,0.996068,917.636985,216.903464,918.136985,931.596536,176510.458105,814.586531,216.68718,7401.698242,219.472749,519.864641,4.126292,7.802379,7.824976,7.779781,41.701555,0.997458,89.438484,145.554027,89.938484,1002.945973,268078.325155,847.475949,316.325585,10607.461914,333.328051,482.329371,4.287159,8.133092,7.880267,8.385917,288.86458,0.993833,872.394446,51.996853,872.894446,1096.503147,151295.114583,786.380214,192.394356,5513.842285,188.120042,498.154264,4.36112,8.292842,7.964572,8.621112,73.028223,0.990921
9,2m0753.0009_out.fits,9,0,59265.589789,2459265.589789,2459265.589673,2459265.584775,2459265.585512,-1,-87.699867,NaN,20,0,0,5.198862,16,36,56,0.215938,0.231735,0.175422,0.386568,0.028195,0.019012,0.023829,0.046897,0.082504,0.060377,0.095761,0.051666,0.000402,0.000478,0.000406,0.00069,0.000254,0.00023,0.000238,0.000272,0.000306,0.000281,0.000312,0.000268,536.902814,484.333386,431.807176,559.850512,110.975816,82.693855,99.991308,172.694137,269.801945,215.0195,306.791138,192.756732,3066953.733246,2838.79438,729.160017,355.655632,729.660017,792.844368,662270.624771,804.247719,1070.399397,618.713563,19338.8125,823.465966,515.313808,4857,4.979965,8.432989,8.208165,8.657814,286.349186,0.995991,649.206048,1092.763682,649.706048,55.736318,577008.634096,1021.040833,565.118079,16690.363281,717.451378,498.438385,4.99542,8.385805,8.174996,8.596614,290.280821,0.995626,1127.234126,867.402619,1127.734126,281.097381,457717.190351,950.482927,481.562769,13867.595703,569.124636,478.018842,4.7973,8.23145,7.963487,8.499412,273.357025,0.995711,244.688074,466.207906,245.188074,682.292094,855050.184139,1151.769762,742.379434,26122.339844,1063.167683,504.06434,4.797549,8.183935,7.905152,8.462717,290.185699,0.992022,788.925229,442.129518,789.425229,706.370482,84102.54393,753.90676,111.55563,3027.895996,104.572934,517.474894,4.777657,8.238843,7.931541,8.546146,285.223083,0.992533,1305.677781,331.100247,1306.177781,817.399753,57222.14642,689.992463,82.931553,2275.909668,71.149902,447.91738,4.758932,8.203582,7.914668,8.492497,71.410049,0.992204,1201.964679,317.918549,1202.464679,830.581451,71382.067242,710.87234,100.414749,2719.977783,88.756319,463.780468,4.762253,8.074682,7.567623,8.58174,82.529055,0.983236,409.216902,308.901278,409.716902,839.598722,137388.675519,785.206237,174.971452,4852.555664,170.828803,513.532139,4.780288,7.998513,7.666271,8.330755,279.103934,0.992378,302.147178,234.771913,302.647178,913.728087,233750.493109,836.973255,279.28072,7637.441406,290.644894,498.228258,4.749171,8.408861,8.005963,8.811759,270.434807,0.990857,919.774827,215.771835,920.274827,932.728165,174630.32153,795.319389,219.572569,6175.782227,217.134991,490.705579,4.739868,7.86329,7.550961,8.175618,276.341443,0.993391,91.565019,144.415124,92.065019,1004.084876,268028.358907,834.113697,321.333123,8508.426758,333.265924,456.13412,4.80658,8.406351,7.938154,8.874548,286.908182,0.982135,874.555675,50.895571,875.055675,1097.604429,150673.118003,768.818333,195.980132,4829.758789,187.346653,469.725995,4.745675,8.375039,7.84366,8.906417,274.776592,0.983574
