 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12
1,2m0753.0001_out.fits,1,0,59265.587108,2459265.587108,2459265.586993,2459265.582095,2459265.582832,-1,-88.66533,NaN,20,0,0,4.630449,20,40,60,0.21504,0.231463,0.175091,0.386304,0.028281,0.019528,0.023234,0.04727,0.082649,0.060562,0.095877,0.051471,0.000543,0.000656,0.000562,0.000942,0.000402,0.000368,0.000377,0.000418,0.00045,0.000423,0.00045,0.000408,396.05257,352.696813,311.803121,409.978342,70.409529,53.078141,61.64062,113.131889,183.536018,143.254357,213.269909,126.265017,3081487.04306,4124.439231,729.847153,356.245432,730.347153,792.254568,662642.537714,1256.637061,1418.695737,467.078684,19971.298828,527.314177,866.319838,5158,4.968885,8.891185,8.845563,8.936806,60.704239,0.999612,649.896613,1093.443293,650.396613,55.056707,579189.046479,1373.474191,421.696345,18225.753906,460.903999,837.313494,4.550799,8.81671,8.817588,8.815832,315.409326,0.999806,1127.929788,868.080246,1128.429788,280.419754,459148.308915,1303.460771,352.253262,15909.174805,365.378615,802.410134,4.571221,8.624492,8.61286,8.636125,48.976059,0.99962,245.377542,466.814277,245.877542,681.685723,858679.177672,1473.885445,582.595602,28535.873047,683.315178,847.947434,4.54509,8.582143,8.478023,8.686262,282.087413,0.999293,789.600973,442.796328,790.100973,705.703672,84750.25389,1198.490306,70.714176,3521.366211,67.442109,869.894936,4.640616,9.06034,8.928063,9.192616,57.425157,0.995175,1306.342098,331.666221,1306.842098,816.833779,59021.424481,1109.263246,53.207771,2587.387695,46.967757,752.332055,4.518579,9.679155,9.622806,9.735504,47.843757,0.986198,1202.654724,318.554007,1203.154724,829.945993,69970.857662,1131.395264,61.84475,3018.308105,55.681039,778.143296,4.725775,7.121471,6.21916,8.023782,67.846105,0.878532,409.90875,309.547556,410.40875,838.952444,139086.398192,1215.219699,114.453706,5365.177734,110.681439,863.660344,4.325477,8.992398,9.031454,8.953342,318.186069,0.993874,302.800254,235.373135,303.300254,913.126865,235238.840214,1239.784438,189.741727,7980.82373,187.197121,838.290549,4.624243,8.893784,8.471777,9.315791,79.766274,0.989786,920.412052,216.371059,920.912052,932.128941,175963.976637,1204.878931,146.04287,6888.314941,140.027683,823.803862,4.487413,8.358811,8.346435,8.371188,48.613749,0.999446,92.195464,144.927363,92.695464,1003.572637,269596.660532,1206.223957,223.504648,8975.875,214.538206,767.016042,4.750847,8.703096,8.388603,9.017589,287.732445,0.992147,875.221354,51.433038,875.721354,1097.066962,150842.098385,1177.19424,128.136966,5181.989258,120.036328,790.134105,4.856439,8.545749,8.193598,8.8979,73.198576,0.990242
2,2m0753.0002_out.fits,2,0,59265.587443,2459265.587443,2459265.587328,2459265.58243,2459265.583167,-1,-88.544804,NaN,20,0,0,4.983902,20,40,60,0.215367,0.231857,0.174868,0.385953,0.028006,0.019068,0.023483,0.047319,0.082977,0.061183,0.096126,0.050881,0.000529,0.000639,0.000546,0.000916,0.000387,0.000354,0.000364,0.000404,0.000435,0.00041,0.000436,0.000394,407.340938,362.853002,320.318107,421.139307,72.274073,53.866966,64.50406,117.071868,190.559433,149.314026,220.647351,129.042354,3087404.17864,4006.834745,729.82253,356.196302,730.32253,792.303698,664926.368101,1256.637061,1385.613635,479.878626,20071.570312,529.131591,806.706287,5086,4.907697,9.086523,8.84535,9.327695,275.237243,0.99709,649.821833,1093.391646,650.321833,55.108354,581103.883949,1341.031742,433.325973,17610.119141,462.427778,780.200049,4.641858,9.038764,8.842855,9.234673,282.033416,0.997748,1127.857847,868.002338,1128.357847,280.497662,459530.448907,1271.454329,361.421121,15549.545898,365.682712,747.742036,4.697598,8.840312,8.562723,9.117901,86.688186,0.996011,245.332178,466.761414,245.832178,681.738586,859764.473413,1444.71682,595.10934,28817.302734,684.178829,789.706034,4.41728,8.728959,8.437502,9.020415,286.220459,0.993753,789.527092,442.677554,790.027092,705.822446,84110.043839,1158.796873,72.583941,3535.714355,66.932646,809.877142,4.644674,8.879848,8.443582,9.316113,69.256677,0.982878,1306.233297,331.661318,1306.733297,816.838682,57768.697494,1069.902296,53.994367,2610.660156,45.970869,701.381246,4.480283,8.83596,8.274318,9.397602,61.99652,0.948714,1202.573403,318.482352,1203.073403,830.017648,70837.136507,1094.444587,64.724279,3079.583008,56.370402,724.587006,4.797039,7.924778,6.732764,9.116793,81.005511,0.904336,409.856432,309.461078,410.356432,839.038922,139491.006255,1177.636458,118.449973,5468.577148,111.003416,803.543266,4.299102,9.012259,8.784009,9.24051,276.116679,0.997317,302.772163,235.288856,303.272163,913.211144,236556.064522,1200.163752,197.103157,8021.177734,188.245335,779.781196,4.507983,9.218957,8.807017,9.630897,87.922666,0.992003,920.40541,216.308338,920.90541,932.191662,178006.224786,1168.871756,152.288926,7034.54541,141.652853,766.589779,4.257415,8.727833,8.430932,9.024733,274.146,0.995284,92.179829,144.906892,92.679829,1003.593108,270752.500992,1170.48831,231.315852,8816.169922,215.457994,713.697992,4.68495,9.093554,8.421253,9.765854,286.868294,0.968728,875.204618,51.404414,875.704618,1097.095586,149483.697976,1141.806004,130.918648,5030.46582,118.955347,736.448644,4.840498,8.511184,8.198493,8.823875,69.694692,0.990657
3,2m0753.0003_out.fits,3,0,59265.587779,2459265.587779,2459265.587663,2459265.582765,2459265.583502,-1,-88.424175,NaN,20,0,0,4.930369,20,40,60,0.215855,0.231823,0.175108,0.385978,0.028244,0.019062,0.023913,0.046656,0.082943,0.061163,0.095503,0.051295,0.000518,0.000624,0.000533,0.000896,0.000376,0.000344,0.000353,0.000392,0.000425,0.000398,0.000424,0.000384,416.838931,371.382796,328.589393,430.801574,75.153558,55.426928,67.695909,119.091533,195.389565,153.564107,225.279136,133.681922,3083087.732357,3898.548383,729.129525,357.562632,729.629525,790.937368,665499.31204,1256.637061,1356.752701,490.508927,21015.199219,529.587526,753.596989,5048,4.560706,8.704992,8.716292,8.693692,320.157477,0.99979,649.162922,1094.697662,649.662922,53.802338,580222.436054,1310.078013,442.891515,18870.466797,461.726344,727.889736,4.655576,8.582144,8.610604,8.553683,347.620824,0.999947,1127.176107,869.331763,1127.676107,279.168237,459424.556407,1239.33348,370.702933,15811.828125,365.598446,697.163604,4.526767,8.476653,8.380271,8.573035,61.734008,0.9983,244.650501,468.098748,245.150501,680.401252,858602.614224,1416.646341,606.081129,29702.640625,683.254251,737.213131,4.489551,8.364694,8.256423,8.472965,294.647899,0.998425,788.88135,444.073354,789.38135,704.426646,84687.730031,1121.917421,75.484816,3605.204834,67.392354,756.731541,4.469735,8.921397,8.660214,9.182581,65.296381,0.991916,1305.535367,333.023965,1306.035367,815.476035,57671.940154,1038.035282,55.558748,2623.362305,45.893872,653.82359,4.369486,7.895415,7.432124,8.358706,64.791717,0.966312,1201.913979,319.919257,1202.413979,828.580743,72003.976782,1059.848182,67.93801,3045.37207,57.298944,676.595463,4.60422,8.229212,8.470553,7.987871,33.658908,0.976904,409.196005,310.8239,409.696005,837.6761,137433.088039,1140.829892,120.467643,5461.133789,109.365777,750.714518,4.413684,8.005786,8.181579,7.829994,353.93989,0.997984,302.086849,236.690696,302.586849,911.809304,236134.8757,1168.497739,202.084153,8247.876953,187.910164,727.878155,4.530336,8.823578,8.718752,8.928404,82.034177,0.99939,919.705589,217.684584,920.205589,930.815416,177701.573037,1134.472355,156.638081,7165.150879,141.410419,716.713632,4.370016,8.511918,8.38964,8.634196,60.477161,0.996881,91.476064,146.270583,91.976064,1002.229417,268774.667834,1138.695714,236.037305,9600.733398,213.884085,666.626434,4.637801,8.541463,8.234431,8.848495,275.830789,0.994625,874.464514,52.808044,874.964514,1095.691956,150430.274095,1108.833343,135.66536,5250.949707,119.708609,687.465203,4.552646,8.401282,8.156705,8.645859,273.337769,0.996569
4,2m0753.0004_out.fits,4,0,59265.588114,2459265.588114,2459265.587998,2459265.5831,2459265.583837,-1,-88.303539,NaN,20,0,0,5.938657,20,40,60,0.215258,0.230889,0.174717,0.385647,0.028,0.019317,0.023649,0.047229,0.082659,0.061242,0.095859,0.052026,0.000504,0.000608,0.000519,0.000873,0.000363,0.000332,0.000341,0.000381,0.000412,0.000387,0.000413,0.000372,426.685762,379.606704,336.462786,441.75207,77.069921,58.116843,69.252904,124.107062,200.454666,158.294681,232.161467,139.993265,3086660.866396,3795.070116,728.591723,358.216107,729.091723,790.283893,664429.127503,1256.637061,1325.696088,501.192644,15230.374023,528.7359,704.385074,5221,5.862024,9.647273,9.202248,10.092299,275.730556,0.991176,648.651326,1095.456824,649.151326,53.043176,578993.761101,1283.099347,451.246244,13988.618164,460.748595,679.96385,5.547739,9.497203,9.053682,9.940724,274.101982,0.991134,1126.692314,870.120661,1127.192314,278.379339,459083.609161,1211.123617,379.055947,11701.904297,365.327128,651.161421,5.765237,9.417324,8.976617,9.858031,83.193291,0.990767,244.106911,468.764177,244.606911,679.735823,859065.251844,1387.894084,618.970325,21259.953125,683.622406,688.570845,5.489432,9.231187,8.70771,9.754663,278.662033,0.985976,788.411538,444.680844,788.911538,703.819156,84073.023625,1086.104789,77.407838,2751.380371,66.903186,707.29596,5.443072,9.365955,8.635817,10.096093,270.219636,0.975982,1305.063919,333.673678,1305.563919,814.826322,58493.629728,1003.997352,58.260741,2020.565552,46.547752,611.38193,5.476069,9.321148,8.212797,10.429498,76.963899,0.931845,1201.399018,320.518183,1201.899018,827.981817,71311.422477,1026.092794,69.498025,2321.493652,56.747827,632.957514,5.546218,8.560551,7.888882,9.232219,78.011276,0.970864,408.639562,311.471021,409.139562,837.028979,139204.808778,1108.474587,125.582319,4050.187988,110.775667,701.71018,5.435313,9.294413,9.05335,9.535475,280.521084,0.996915,301.5614,237.32259,302.0614,911.17741,235662.028612,1136.902956,207.284208,6216.922852,187.533884,680.889544,5.482132,9.539716,8.922837,10.156594,79.983807,0.981208,919.174398,218.303134,919.674398,930.196866,178125.101993,1103.082043,161.479468,5082.379883,141.747452,668.862698,5.171955,9.20721,8.63432,9.780099,82.734525,0.983601,90.929553,146.903096,91.429553,1001.596904,270003.117867,1109.744769,243.301997,6709.92041,214.861654,623.251781,5.487735,9.536555,8.864645,10.208465,280.045175,0.977709,873.940037,53.440353,874.440037,1095.059647,152645.111211,1073.803727,142.153643,4053.988037,121.47112,641.576457,5.626585,9.687265,9.111903,10.262627,82.180244,0.984891
5,2m0753.0005_out.fits,5,0,59265.588449,2459265.588449,2459265.588333,2459265.583435,2459265.584172,-1,-88.182885,NaN,20,0,0,5.83906,20,40,60,0.214803,0.232208,0.175233,0.385575,0.028528,0.019008,0.023715,0.046504,0.082663,0.061089,0.095464,0.051643,0.000493,0.000596,0.000507,0.000853,0.000352,0.000322,0.000332,0.000368,0.000401,0.000375,0.000402,0.000361,435.456775,389.661915,345.329107,451.862575,80.948563,59.084075,71.526837,126.358302,205.912013,162.843168,237.311034,142.908747,3087554.895322,3697.438188,728.261322,357.449743,728.761322,791.050257,663215.406052,1256.637061,1299.556317,510.339873,15988.418945,527.770051,658.773709,5129,5.709009,9.467727,9.267791,9.667663,88.042524,0.998209,648.283245,1094.515557,648.783245,53.984443,581845.37764,1256.01647,463.246615,14584.495117,463.01784,636.239561,5.324242,9.323315,9.07833,9.568301,78.767737,0.99677,1126.378101,869.190825,1126.878101,279.309175,460370.623174,1183.410812,389.020126,11791.05957,366.351302,609.373358,5.32505,9.19697,8.820828,9.573112,75.604381,0.991318,243.767094,467.991115,244.267094,680.508885,859199.03832,1363.656554,630.069966,22293.207031,683.72887,644.445664,5.223573,9.090799,8.733133,9.448466,275.784464,0.993569,788.033959,443.945052,788.533959,704.554948,85637.329306,1053.079939,81.320825,2742.566406,68.148021,661.084592,5.289682,9.923746,9.406665,10.440828,84.453715,0.988784,1304.753825,332.901241,1305.253825,815.598759,57592.463556,972.393218,59.227545,2056.55249,45.830626,572.389801,5.470816,8.942807,8.508591,9.377022,59.173752,0.958368,1201.075179,319.75345,1201.575179,828.74655,71524.634248,996.397636,71.783224,2443.387939,56.917495,592.388905,5.369627,8.349732,7.727476,8.971987,273.220839,0.977749,408.319918,310.703466,408.819918,837.796534,137204.264088,1073.295434,127.834574,4235.313965,109.183684,656.735935,5.178976,9.145575,8.815954,9.475196,83.869119,0.994573,301.203427,236.511228,301.703427,911.988772,235739.883307,1107.093787,212.935784,6289.791992,187.595839,636.664839,5.294561,9.354019,8.979102,9.728936,79.16382,0.992583,918.858669,217.550298,919.358669,930.949702,177756.078003,1069.952031,166.134624,5380.329102,141.453792,626.402348,5.070635,9.168857,9.001442,9.336273,71.311917,0.99789,90.592184,146.079972,91.092184,1002.420028,269063.351645,1082.40109,248.580082,7200.015625,214.113812,583.090478,5.253155,9.207947,8.564702,9.851192,270.307119,0.980667,873.637163,52.607319,874.137163,1095.892681,151621.852034,1045.039734,145.087165,4132.186035,120.656836,601.050114,5.620744,9.473961,9.068992,9.87893,75.005475,0.990293
6,2m0753.0006_out.fits,6,0,59265.588783,2459265.588783,2459265.588668,2459265.58377,2459265.584507,-1,-88.062203,NaN,20,0,0,4.887742,20,40,60,0.215023,0.232041,0.175109,0.387126,0.028181,0.019169,0.023306,0.046709,0.082775,0.060604,0.095777,0.051469,0.000484,0.000584,0.000497,0.000839,0.000343,0.000314,0.000322,0.00036,0.000392,0.000365,0.000393,0.000352,444.144633,397.411242,351.988616,461.145654,82.267705,61.130542,72.481855,129.771779,210.903835,165.835442,243.470076,146.318673,3084034.051291,3610.753544,728.502537,358.075569,729.002537,790.424431,663137.360486,1256.637061,1275.327077,519.974344,20999.677734,527.707944,618.246355,5155,4.561843,8.891607,8.758812,9.024402,81.04045,0.999015,648.551316,1095.329291,649.051316,53.170709,580843.964248,1231.185162,471.776287,19007.677734,462.22094,597.204474,4.613691,8.736131,8.598459,8.873804,277.337921,0.998939,1126.593271,869.960435,1127.093271,278.539565,459567.794867,1160.250884,396.093467,15850.09668,365.712431,572.229179,4.319065,8.60264,8.38354,8.82174,72.914058,0.996214,244.022769,468.623356,244.522769,679.876644,860707.002705,1341.430651,641.633619,30176.097656,684.92887,604.521284,4.336755,8.551341,8.289267,8.813415,275.506852,0.996108,788.2693,444.551076,788.7693,703.948924,84528.349361,1022.834467,82.64128,3582.598633,67.265523,620.607546,4.25399,8.908782,8.980928,8.836636,38.415236,0.994947,1304.971134,333.509177,1305.471134,814.990823,58006.926814,946.548709,61.282559,2601.863281,46.160446,536.144109,4.248082,8.518023,8.813363,8.222682,33.406153,0.969057,1201.318343,320.375163,1201.818343,828.124837,70239.722601,965.667834,72.736939,3064.823975,55.894995,555.635653,4.369594,6.840575,6.052073,7.629078,72.560344,0.923085,408.564468,311.312285,409.064468,837.187715,137623.951368,1048.154923,131.301154,5587.463379,109.517661,616.325386,4.393691,8.607997,8.579334,8.636659,308.749664,0.999053,301.45347,237.16601,301.95347,911.33399,235766.089496,1080.898074,218.120557,8554.237305,187.616693,598.089629,4.218717,8.830796,8.593483,9.068108,87.044989,0.997085,919.117371,218.165416,919.617371,930.334584,176224.138826,1041.784664,169.156012,7309.784668,140.234714,588.160092,4.227435,8.400955,8.348455,8.453455,76.592329,0.999804,90.834319,146.746406,91.334319,1001.753594,269562.825314,1056.63154,255.115255,9200.371094,214.511281,545.537606,4.482114,8.768171,8.376537,9.159806,277.135722,0.991537,873.873496,53.262881,874.373496,1095.237119,150963.285691,1016.21449,148.554549,5497.507812,120.132766,564.053764,4.788872,8.796759,8.357505,9.236012,81.604127,0.989172
7,2m0753.0007_out.fits,7,0,59265.589119,2459265.589119,2459265.589003,2459265.584105,2459265.584842,-1,-87.941449,NaN,20,0,0,5.184236,20,40,60,0.215926,0.232536,0.174834,0.386089,0.028135,0.018833,0.023879,0.046924,0.082458,0.060549,0.095736,0.051901,0.000474,0.000572,0.000486,0.000819,0.000332,0.000302,0.000313,0.000348,0.000381,0.000356,0.000383,0.000342,455.144542,406.690078,359.756042,471.516106,84.676523,62.268925,76.373694,134.654986,216.440945,170.311769,249.934471,151.712452,3088531.55682,3522.190382,727.414114,357.795694,727.914114,790.704306,666894.62619,1256.637061,1252.401373,532.49273,18307.570312,530.697881,580.968829,5162,4.98245,9.000061,8.870901,9.129221,75.915972,0.99894,647.439426,1094.889086,647.939426,53.610914,582696.407905,1208.73276,482.072156,16796.142578,463.695068,560.438092,4.733231,8.99015,8.860027,9.120272,78.454042,0.99901,1125.4852,869.543244,1125.9852,278.956756,459622.861646,1136.904769,404.275603,13829.438477,365.756252,537.311619,4.853597,8.692462,8.494205,8.890719,67.37968,0.995807,242.919189,468.335751,243.419189,680.164249,860297.393176,1318.65635,652.404543,26288.798828,684.602913,567.325181,4.690724,8.623007,8.360997,8.885016,275.778805,0.99616,787.211994,444.248694,787.711994,704.251306,84519.112899,993.602827,85.063277,3098.78125,67.258173,582.75247,4.674201,9.165104,8.40451,9.925697,84.996719,0.971982,1303.939067,333.214407,1304.439067,815.285593,57090.998161,914.605213,62.421466,2302.713867,45.431573,504.386418,4.848671,7.27642,6.618805,7.934034,61.794967,0.894981,1200.237078,320.040269,1200.737078,828.459731,72031.274414,939.652733,76.657335,2704.487793,57.320667,521.957871,4.664694,8.336991,8.128672,8.545309,86.628872,0.997471,407.449198,311.055556,407.949198,837.444444,138429.663094,1015.77879,136.27934,4847.253906,110.158826,578.405483,4.547239,8.679281,8.806816,8.551745,332.959692,0.997491,300.366524,236.904186,300.866524,911.595814,235273.558577,1051.071948,223.841535,7347.166016,187.224749,561.069819,4.70314,8.883709,8.587369,9.18005,69.716729,0.992304,918.040596,217.909268,918.540596,930.590732,176330.601821,1014.999607,173.724798,5998.455566,140.319434,552.007742,4.677285,8.491859,8.330869,8.652849,78.022656,0.99828,89.752069,146.525848,90.252069,1001.974152,269850.576742,1030.410855,261.886388,7976.108398,214.740266,511.922702,4.867523,8.88008,8.468467,9.291692,277.348489,0.990854,872.823278,52.995416,873.323278,1095.504584,152389.108384,989.018264,154.081187,4873.37793,121.267399,528.390174,5.080334,9.046937,8.609902,9.483972,70.662416,0.984756
8,2m0753.0008_out.fits,8,0,59265.589454,2459265.589454,2459265.589338,2459265.58444,2459265.585177,-1,-87.820682,NaN,20,0,0,4.727549,20,40,60,0.216466,0.232558,0.175184,0.385354,0.028234,0.018782,0.023559,0.047128,0.082423,0.06112,0.095538,0.051766,0.000466,0.00056,0.000476,0.000802,0.000323,0.000294,0.000304,0.00034,0.000372,0.000347,0.000374,0.000334,464.23279,414.977335,367.654467,480.274531,87.349289,63.84818,77.569924,138.747152,221.329931,175.908867,255.280233,155.13853,3090401.384028,3445.905163,727.038709,356.814083,727.538709,791.685917,668968.325056,1256.637061,1232.93755,542.580867,22138.90625,532.348079,546.438254,5137,4.497636,8.72124,8.698415,8.744065,298.657304,0.999906,647.081915,1094.017762,647.581915,54.482238,583094.21316,1186.735095,491.343195,20112.310547,464.011632,527.290374,4.347832,8.680916,8.650092,8.711741,285.100847,0.999932,1125.123939,868.662991,1125.623939,279.837009,460684.541242,1115.284547,413.064578,18079.142578,366.60111,506.493038,4.34878,8.496533,8.353092,8.639974,66.423143,0.997536,242.56265,467.338886,243.06265,681.161114,859634.449167,1300.604054,660.950154,33968.191406,684.075359,533.339695,4.250798,8.320902,8.185254,8.45655,285.896975,0.998529,786.828882,443.297044,787.328882,705.202956,84857.251442,966.971957,87.755649,3706.812256,67.527255,548.747476,4.273957,8.846568,8.83052,8.862617,305.004014,0.999887,1303.566651,332.248883,1304.066651,816.251117,56974.261723,890.146434,64.005493,2668.94873,45.338677,475.156322,4.454119,7.299452,7.031471,7.567433,55.297101,0.956543,1199.867668,319.100907,1200.367668,829.399093,71130.660255,913.640595,77.854093,3237.854736,56.603981,492.551911,4.397195,7.260847,6.917178,7.604515,69.500884,0.984338,407.119926,310.072256,407.619926,838.427744,139088.306122,990.317638,140.448176,5589.507812,110.682957,543.255549,4.120722,8.464722,8.62335,8.306093,4.938587,0.998554,300.024639,235.904009,300.524639,912.595991,235324.081356,1028.088004,228.894881,8967.499023,187.264954,527.305247,4.081746,8.596702,8.370113,8.823291,73.923637,0.996128,917.635008,216.909315,918.135008,931.590685,178006.328592,991.61692,179.511185,7401.698242,141.652935,519.666285,4.125873,8.448462,8.417349,8.479575,51.4236,0.998903,89.44323,145.506803,89.94323,1002.993197,269503.643368,1007.682186,267.44905,10607.461914,214.464185,482.296004,4.286302,8.536503,8.27961,8.793395,289.919985,0.993867,872.400948,51.999203,872.900948,1096.500797,152103.647601,965.368133,157.560253,5513.842285,121.040237,498.517043,4.361394,8.739074,8.387399,9.090749,67.040847,0.986659
9,2m0753.0009_out.fits,9,0,59265.589789,2459265.589789,2459265.589673,2459265.584775,2459265.585512,-1,-87.699867,NaN,20,0,0,5.210331,20,40,60,0.216271,0.23137,0.175192,0.386558,0.028166,0.018849,0.023656,0.046938,0.082636,0.060517,0.096092,0.051902,0.000459,0.000549,0.000468,0.000791,0.000316,0.000288,0.000296,0.000332,0.000365,0.000339,0.000368,0.000326,471.228985,421.363026,374.129188,488.791598,89.26569,65.518676,79.92986,141.413806,226.376342,178.517359,260.919017,158.976277,3084319.726228,3371.970545,729.187102,355.639312,729.687102,792.860688,667049.467084,1256.637061,1213.247403,549.804983,19338.8125,530.8211,515.340139,5095,4.981388,8.916095,8.695169,9.137021,282.000636,0.997061,649.221447,1092.783763,649.721447,55.716237,579532.889342,1164.283698,497.759172,16690.363281,461.17762,498.610104,5.005505,8.704225,8.524042,8.884408,291.144549,0.996871,1127.269192,867.397646,1127.769192,281.102354,459795.654288,1094.613832,420.052845,13867.595703,365.893756,477.815035,4.801203,8.536001,8.228499,8.843502,272.679373,0.994777,244.691466,466.188426,245.191466,682.311574,859875.699499,1280.986465,671.260566,26122.339844,684.26734,503.627071,4.796209,8.551441,8.239461,8.863421,288.537964,0.991658,788.970032,442.120356,789.470032,706.379644,84493.1748,942.132698,89.682881,3027.895996,67.237532,517.383366,4.766498,8.464552,7.92349,9.005614,281.951929,0.980605,1305.722506,331.082842,1306.222506,817.417158,57061.501706,868.751638,65.68218,2275.909668,45.4081,448.191112,4.856169,7.999946,7.571559,8.428333,72.813952,0.98326,1202.008072,317.915926,1202.508072,830.584074,71277.626239,888.425924,80.229116,2719.977783,56.720933,463.726187,4.761131,7.893212,7.297485,8.488938,272.582777,0.977288,409.236348,308.912447,409.736348,839.587553,138280.179151,966.011529,143.145475,4852.555664,110.03987,513.31254,4.778877,8.211591,7.868407,8.554775,284.19722,0.991003,302.161161,234.784874,302.661161,913.715126,235420.370525,1005.364591,234.164176,7637.441406,187.341578,497.968857,4.750693,8.83676,8.438535,9.234985,84.821914,0.991639,919.796451,215.770705,920.296451,932.729295,176002.140068,966.332496,182.134142,6175.782227,140.058053,490.295607,4.744477,8.316853,8.014901,8.618804,274.761539,0.994593,91.560709,144.377407,92.060709,1004.122593,270396.875288,988.944069,273.419786,8508.426758,215.174996,455.618337,4.808376,8.927495,8.447876,9.407114,288.075273,0.982395,874.554727,50.8918,875.054727,1097.6082,152183.615322,942.408568,161.483692,4829.758789,121.103873,469.699302,4.745897,8.963984,8.465622,9.462345,86.793779,0.987557
